open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,timestamp,body,body_pct,range,is_key_candle,sma_volume,price_range,avg_range,is_accumulation
1744275900000000,81466.9,81508.0,81363.63,81381.79,90.19634,1744276199999999,7344739.6810876,12082,31.42751,2559789.4376121,0,2025-04-10 09:05:00,85.11000000000058,0.10447187753553969,144.36999999999534,False,82.218673,144.36999999999534,191.85049999999828,True
1744276200000000,81381.79,81503.09,81349.0,81503.09,45.85832,1744276499999999,3734119.5908432,7929,20.85331,1698114.0331419,0,2025-04-10 09:10:00,121.30000000000291,0.14905054312519167,154.0899999999965,False,70.3961895,154.0899999999965,174.62799999999842,False
1744276500000000,81503.09,81789.53,81503.09,81789.28,87.9602,1744276799999999,7182626.2421069,12806,58.73853,4796145.6382123,0,2025-04-10 09:15:00,286.1900000000023,0.35114006107008006,286.4400000000023,False,63.89312150000001,286.4400000000023,177.13049999999856,False
1744276800000000,81789.52,81907.55,81786.22,81844.89,89.80466,1744277099999999,7350788.0862835,13772,52.21811,4273834.0399637,0,2025-04-10 09:20:00,55.36999999999534,0.0676981598620402,121.33000000000175,False,63.6430735,121.33000000000175,174.10599999999832,True
1744277100000000,81844.89,81869.57,81748.41,81778.73,50.45888,1744277399999999,4127763.5451859,10078,18.38102,1503625.4976374,0,2025-04-10 09:25:00,66.16000000000349,0.08083583471124892,121.16000000000349,False,62.745050500000005,121.16000000000349,168.20499999999885,False
1744277400000000,81778.72,81986.23,81757.57,81941.25,102.80333,1744277699999999,8419856.9522613,14896,75.93312,6219440.9118593,0,2025-04-10 09:30:00,162.52999999999884,0.1987436340407368,228.65999999998894,True,65.309594,228.65999999998894,171.9079999999987,False
1744277700000000,81940.11,82017.78,81880.01,81904.99,62.84552,1744277999999999,5151133.3067336,13944,36.797,3016330.9958333,0,2025-04-10 09:35:00,35.11999999999534,0.04286057219107387,137.77000000000407,False,66.4387355,137.77000000000407,171.1564999999995,False
1744278000000000,81904.98,81939.99,81787.6,81818.59,78.83534,1744278299999999,6451622.3689867,13601,27.22642,2228092.2893106,0,2025-04-10 09:40:00,86.38999999999942,0.10547588193049974,152.38999999999942,False,67.70852749999999,152.38999999999942,172.2679999999993,False
1744278300000000,81818.59,81956.53,81809.86,81942.8,48.34781,1744278599999999,3959207.1897471,12441,36.35533,2977179.2890405,0,2025-04-10 09:45:00,124.2100000000064,0.15181146485169986,146.66999999999825,False,65.6973765,146.66999999999825,165.02799999999917,False
1744278600000000,81942.8,82040.0,81904.85,82039.99,71.94949,1744278899999999,5898153.4896457,12916,52.57065,4309857.8894465,0,2025-04-10 09:50:00,97.19000000000233,0.11860712594639472,135.14999999999418,False,65.2713395,135.14999999999418,165.06849999999903,False
1744278900000000,82039.99,82079.57,82013.03,82036.71,57.92562,1744279199999999,4752514.3811416,13536,35.6512,2925011.1423008,0,2025-04-10 09:55:00,3.279999999998836,0.003998050219166087,66.54000000000815,False,65.210582,66.54000000000815,159.75049999999902,False
1744279200000000,82036.72,82073.15,82002.19,82051.99,54.3776,1744279499999999,4460373.4480394,13867,20.97959,1720911.0580055,0,2025-04-10 10:00:00,15.270000000004075,0.01861361595149596,70.95999999999185,False,65.58435800000001,70.95999999999185,155.46999999999898,False
1744279500000000,82052.0,82067.99,81951.08,82029.8,68.70997,1744279799999999,5635646.2086706,14361,29.56897,2425301.2638969,0,2025-04-10 10:05:00,22.19999999999709,0.027056013259880433,116.91000000000349,False,67.255863,116.91000000000349,154.0864999999998,True
1744279800000000,82029.8,82130.43,82029.77,82071.77,101.96858,1744280099999999,8369426.8195518,15571,74.08816,6080943.9431306,0,2025-04-10 10:10:00,41.970000000001164,0.051164332961925005,100.65999999998894,False,67.8373615,100.65999999998894,141.71349999999876,True
1744280100000000,82071.76,82100.0,81866.22,81925.71,99.35378,1744280399999999,8145472.7882054,18941,28.9802,2376206.4326528,0,2025-04-10 10:15:00,146.04999999998836,0.17795402462429022,233.77999999999884,False,70.246728,233.77999999999884,144.73399999999893,False
1744280400000000,81925.71,81925.71,81722.98,81818.29,97.90202,1744280699999999,8006906.8773411,13643,23.24744,1901168.466546,0,2025-04-10 10:20:00,107.4200000000128,0.1311187904261224,202.73000000001048,False,71.7875865,202.73000000001048,145.8739999999998,False
1744280700000000,81818.28,81818.29,81722.08,81729.79,36.72193,1744280999999999,3002375.0892716,11734,14.74178,1205220.0754502,0,2025-04-10 10:25:00,88.49000000000524,0.10815431465927326,96.20999999999185,False,70.9272695,96.20999999999185,144.8949999999997,False
1744281000000000,81729.13,81867.22,81702.79,81770.56,56.01537,1744281299999999,4580830.0809186,14128,22.68857,1855373.5049235,0,2025-04-10 10:30:00,41.429999999993015,0.05069184022880583,164.43000000000757,False,70.57864000000001,164.43000000000757,146.13549999999958,False
1744281300000000,81771.32,81826.21,81686.14,81746.0,61.3342,1744281599999999,5013694.9495844,13658,21.86304,1787022.6499167,0,2025-04-10 10:35:00,25.320000000006985,0.030964401699773197,140.07000000000698,False,69.7785645,140.07000000000698,148.73949999999968,False
1744281600000000,81746.01,81765.35,81604.57,81606.18,153.327,1744281899999999,12524247.1690888,15008,43.17574,3527603.5245698,0,2025-04-10 10:40:00,139.83000000000175,0.17105422026102773,160.77999999999884,True,75.834798,160.77999999999884,149.05499999999955,False
1744281900000000,81606.19,81712.4,81565.43,81681.26,88.80896,1744282199999999,7249214.8167884,12723,33.27562,2716518.93804,0,2025-04-10 10:45:00,75.06999999999243,0.0919905708133077,146.97000000000116,False,75.765429,146.97000000000116,149.18499999999986,False
1744282200000000,81681.26,81738.59,81652.17,81657.99,53.50917,1744282499999999,4371380.1291519,9360,19.34001,1579876.0183354,0,2025-04-10 10:50:00,23.269999999989523,0.02848878677923128,86.41999999999825,False,76.1479715,86.41999999999825,145.80149999999995,False
1744282500000000,81657.99,81766.05,81655.4,81766.05,22.92456,1744282799999999,1873195.0391465,6837,18.16563,1484303.8552689,0,2025-04-10 10:55:00,108.05999999999767,0.1323324269921384,110.65000000000873,False,72.8961895,110.65000000000873,137.01200000000026,False
1744282800000000,81766.04,81857.74,81660.64,81686.85,42.3371,1744283099999999,3461895.7184135,9005,20.11198,1644386.6862032,0,2025-04-10 11:00:00,79.18999999998778,0.09684949888729817,197.10000000000582,False,70.5228115,197.10000000000582,140.80050000000045,False
1744283100000000,81686.85,81686.85,81608.69,81652.17,38.61232,1744283399999999,3152278.8307717,6658,19.63413,1602744.7598056,0,2025-04-10 11:05:00,34.68000000000757,0.04245481371849639,78.16000000000349,False,69.93048350000001,78.16000000000349,138.65050000000048,False
1744283400000000,81652.18,81693.65,81540.61,81547.96,73.93904,1744283699999999,6033536.6658781,8195,16.02444,1307573.2833049,0,2025-04-10 11:10:00,104.21999999998661,0.12763896812061432,153.0399999999936,False,68.487269,153.0399999999936,134.8695000000007,False
1744283700000000,81547.97,81580.0,81502.02,81569.65,34.53624,1744283999999999,2816080.1945255,7784,16.95143,1382292.5078935,0,2025-04-10 11:15:00,21.679999999993015,0.026585579015630943,77.97999999999593,False,67.071805,77.97999999999593,131.88000000000028,False
1744284000000000,81569.65,81731.99,81569.65,81720.97,41.07785,1744284299999999,3354950.7802043,8162,23.50838,1919645.5027433,0,2025-04-10 11:20:00,151.32000000000698,0.18551017443375936,162.34000000001106,False,65.1839305,162.34000000001106,132.37750000000088,False
1744284300000000,81720.97,81739.14,81608.69,81619.19,30.1702,1744284599999999,2464259.6071853,6564,13.41884,1096001.5520001,0,2025-04-10 11:25:00,101.77999999999884,0.1245457561259966,130.4499999999971,False,64.27505,130.4499999999971,131.56650000000081,False
1744284600000000,81619.18,81773.0,81599.99,81708.61,53.76747,1744284899999999,4391653.3610287,11875,33.20511,2711926.6251473,0,2025-04-10 11:30:00,89.43000000000757,0.10956983395325409,173.00999999999476,False,63.365949,173.00999999999476,133.45950000000084,False
1744284900000000,81708.6,81788.74,81705.05,81772.7,45.01098,1744285199999999,3679879.7206058,6102,27.87203,2278569.7592128,0,2025-04-10 11:35:00,64.09999999999127,0.07844951449417964,83.69000000000233,False,62.720217000000005,83.69000000000233,134.31700000000055,False
1744285200000000,81772.71,81892.4,81772.7,81854.69,81.5673,1744285499999999,6675596.1383743,16822,48.68259,3983956.1224928,0,2025-04-10 11:40:00,81.97999999999593,0.10025349532869329,119.69999999999709,False,64.079702,119.69999999999709,136.75400000000081,False
1744285500000000,81854.68,81944.0,81827.85,81888.17,45.3422,1744285799999999,3713207.9001136,11054,19.76627,1618689.4270596,0,2025-04-10 11:45:00,33.49000000000524,0.04091397095438556,116.14999999999418,False,62.911313500000006,116.14999999999418,136.71600000000035,False
1744285800000000,81888.17,81904.24,81762.32,81835.21,35.09759,1744286099999999,2871925.7657101,9448,18.49798,1513742.0748825,0,2025-04-10 11:50:00,52.95999999999185,0.06467356640158384,141.91999999999825,False,59.567764,141.91999999999825,138.77900000000082,False
1744286100000000,81835.21,81941.78,81835.2,81882.01,106.94517,1744286399999999,8757228.0476637,9656,74.2311,6078216.6022641,0,2025-04-10 11:55:00,46.79999999998836,0.057188097885969076,106.58000000000175,False,59.9473335,106.58000000000175,132.41900000000095,False
1744286400000000,81882.0,82049.74,81691.47,81814.75,196.94024,1744286699999999,16116454.520637,15396,133.82806,10950970.9316299,0,2025-04-10 12:00:00,67.25,0.08213038274590265,358.2700000000041,False,64.8992445,358.2700000000041,140.19600000000065,False
1744286700000000,81814.75,81892.36,81521.8,81671.7,157.50216,1744286999999999,12861722.8829626,24446,55.18679,4509437.4817178,0,2025-04-10 12:05:00,143.0500000000029,0.1748462227165675,370.5599999999977,True,70.938256,370.5599999999977,153.91350000000094,False
1744287000000000,81671.7,81728.02,81570.01,81649.0,193.53883,1744287299999999,15798237.4536959,18351,31.60429,2579985.7666775,0,2025-04-10 12:10:00,22.69999999999709,0.027794205336728748,158.0100000000093,False,77.81442899999999,158.0100000000093,153.59250000000102,False
1744287300000000,81649.0,81753.49,81600.41,81747.6,59.37923,1744287599999999,4849405.7331983,14632,29.21798,2386313.1641861,0,2025-04-10 12:15:00,98.60000000000582,0.12076081764627346,153.08000000000175,False,77.7166805,153.08000000000175,154.24300000000076,False
1744287600000000,81747.59,81788.0,81634.7,81701.63,53.98389,1744287899999999,4410143.8993854,15709,22.39859,1829845.4627173,0,2025-04-10 12:20:00,45.95999999999185,0.05622184091297597,153.3000000000029,False,72.74952499999999,153.3000000000029,153.86900000000097,False
1744287900000000,81701.63,82157.26,81684.0,82007.94,178.92982,1744288199999999,14663948.3200233,19800,124.95995,10239798.7102323,0,2025-04-10 12:25:00,306.3099999999977,0.3749129607328491,473.25999999999476,True,77.25556800000001,473.25999999999476,170.18350000000063,False
1744288200000000,82007.94,82466.35,81938.23,82044.57,830.00718,1744288499999999,68256865.6703306,68043,456.54605,37541991.5627556,0,2025-04-10 12:30:00,36.63000000000466,0.04466640669184552,528.1200000000099,False,116.08046850000001,528.1200000000099,192.2685000000012,False
1744288500000000,82044.57,82060.75,81760.52,82024.11,221.87948,1744288799999999,18176801.802318,31978,124.63052,10211774.2072755,0,2025-04-10 12:35:00,20.460000000006403,0.02493766497893328,300.2299999999959,False,126.02821450000002,300.2299999999959,201.74750000000057,False
1744288800000000,82024.11,82024.11,81769.07,81844.0,232.17794,1744289099999999,19015234.6087157,22990,73.3909,6008947.5840815,0,2025-04-10 12:40:00,180.11000000000058,0.21958177906471715,255.0399999999936,True,135.52025650000002,255.0399999999936,204.64449999999997,False
1744289100000000,81844.01,81859.02,81617.03,81629.11,114.86898,1744289399999999,9387920.3196422,21980,44.56851,3642682.6147048,0,2025-04-10 12:45:00,214.89999999999418,0.26257266719946176,241.99000000000524,False,139.3330895,241.99000000000524,212.83600000000007,False
1744289400000000,81629.12,81723.64,81459.48,81723.64,166.15831,1744289699999999,13552034.6418423,25920,85.76142,6995545.8054763,0,2025-04-10 12:50:00,94.52000000000407,0.11579201147826179,264.1600000000035,False,143.944053,264.1600000000035,218.39200000000056,False
1744289700000000,81723.64,81766.04,81609.21,81710.46,67.99814,1744289999999999,5554696.9691763,21218,30.15019,2463075.3143206,0,2025-04-10 12:55:00,13.179999999993015,0.01612752442254532,156.8299999999872,False,145.617148,156.8299999999872,222.3345000000001,False
1744290000000000,81710.45,81737.12,81584.22,81631.74,101.9609,1744290299999999,8325786.5414778,21760,36.24665,2959444.5757525,0,2025-04-10 13:00:00,78.70999999999185,0.09632794826119774,152.89999999999418,False,148.66130049999998,152.89999999999418,221.86249999999927,False
1744290300000000,81631.74,81676.87,81521.73,81553.07,50.5923,1744290599999999,4127510.2867477,16561,21.85328,1782940.1572221,0,2025-04-10 13:05:00,78.66999999999825,0.09637182791889314,155.13999999999942,False,149.68240550000002,155.13999999999942,223.09699999999938,False
1744290600000000,81553.06,81650.0,81530.56,81542.79,38.22583,1744290899999999,3119134.0812687,12505,20.14195,1643679.7502994,0,2025-04-10 13:10:00,10.270000000004075,0.01259302839158221,119.44000000000233,False,148.9053235,119.44000000000233,220.41849999999977,False
1744290900000000,81542.79,81822.01,81494.0,81822.01,73.88165,1744291199999999,6030715.0639225,16113,38.65467,3157227.7811486,0,2025-04-10 13:15:00,279.22000000000116,0.34242144523139467,328.00999999999476,False,150.348857,328.00999999999476,232.63449999999938,False
1744291200000000,81822.01,81946.29,81808.0,81845.61,70.5611,1744291499999999,5777960.1013442,17359,38.97856,3191625.5791053,0,2025-04-10 13:20:00,23.60000000000582,0.028843094908088698,138.2899999999936,False,149.798547,138.2899999999936,233.56399999999923,False
1744291500000000,81845.62,81948.0,81673.63,81743.82,46.24509,1744291799999999,3783423.2302863,15135,24.40451,1997268.9359959,0,2025-04-10 13:25:00,101.79999999998836,0.12438051052699993,274.36999999999534,False,149.8436915,274.36999999999534,241.47499999999928,False
1744291800000000,81743.39,81849.67,81392.99,81494.03,276.00179,1744292099999999,22496927.4154231,43678,139.2459,11346866.3965146,0,2025-04-10 13:30:00,249.36000000000058,0.3050521883176127,456.679999999993,True,161.8889015,456.679999999993,257.212999999999,False
1744292100000000,81494.04,81555.55,80939.27,81165.62,632.9697,1744292399999999,51369687.9538311,59458,246.8948,20030349.8496226,0,2025-04-10 13:35:00,328.41999999999825,0.40299879598556937,616.2799999999988,True,188.19012800000002,616.2799999999988,282.69799999999884,False
1744292400000000,81165.62,81173.92,80764.84,80891.99,289.00509,1744292699999999,23388479.3253974,35504,119.48026,9669440.5462724,0,2025-04-10 13:40:00,273.6299999999901,0.3371254972240588,409.08000000000175,False,192.7933705,409.08000000000175,285.23849999999874,False
1744292700000000,80892.0,81309.76,80833.29,81214.52,373.19871,1744292999999999,30255758.14649,36738,230.04917,18642789.103389,0,2025-04-10 13:45:00,322.5200000000041,0.3987044454334224,476.47000000000116,True,203.578198,476.47000000000116,290.5339999999989,False
1744293000000000,81214.52,81427.84,81088.0,81146.79,227.67561,1744293299999999,18493602.3126788,33498,120.9486,9827041.4865511,0,2025-04-10 13:50:00,67.73000000001048,0.08339641729091113,339.8399999999965,False,205.28503700000002,339.8399999999965,299.6254999999983,False
1744293300000000,81146.78,81176.05,80856.0,80874.36,190.46545,1744293599999999,15434554.4479758,25769,58.24168,4719231.4972595,0,2025-04-10 13:55:00,272.41999999999825,0.33571264318805777,320.0500000000029,False,211.83934799999997,320.0500000000029,307.97399999999834,False
1744293600000000,80874.35,81088.0,80634.26,80998.0,330.20201,1744293899999999,26690172.631682,42385,158.50431,12816755.1627999,0,2025-04-10 14:00:00,123.64999999999418,0.15289149155448442,453.74000000000524,False,225.650254,453.74000000000524,322.99599999999845,False
1744293900000000,80998.01,81177.81,80928.65,81070.38,176.28065,1744294199999999,14288525.6840627,36023,108.95477,8831501.7010255,0,2025-04-10 14:05:00,72.3700000000099,0.08934787410210436,249.1600000000035,False,225.5177955,249.1600000000035,311.7909999999989,False
1744294200000000,81070.38,81152.84,80802.0,81103.48,200.96523,1744294499999999,16275506.1515967,30733,134.8479,10921394.5933259,0,2025-04-10 14:10:00,33.09999999999127,0.04082872190803998,350.8399999999965,False,194.065698,350.8399999999965,302.9269999999982,False
1744294500000000,81103.47,81245.57,81058.49,81101.98,125.60644,1744294799999999,10194152.7578358,30650,69.5161,5642033.664257,0,2025-04-10 14:15:00,1.4900000000052387,0.0018371593718557772,187.08000000000175,False,189.252046,187.08000000000175,297.2694999999985,False
1744294800000000,81101.98,81478.27,81101.98,81436.01,126.57242,1744295099999999,10293322.1668957,30389,86.58163,7042070.9524358,0,2025-04-10 14:20:00,334.02999999999884,0.41186417396961067,376.29000000000815,False,183.97177,376.29000000000815,303.33199999999925,False
1744295100000000,81436.01,81490.0,81286.0,81288.01,150.8382,1744295399999999,12279212.9415375,20766,51.55733,4198050.1963818,0,2025-04-10 14:25:00,148.0,0.18173778405891938,204.0,False,185.77023100000002,204.0,301.432499999999,False
1744295400000000,81288.01,81658.66,81288.01,81625.38,131.64381,1744295699999999,10729249.4294299,23801,91.06572,7422531.6019684,0,2025-04-10 14:30:00,337.3700000000099,0.4150304577514075,370.65000000000873,False,184.044506,370.65000000000873,306.75699999999927,False
1744295700000000,81625.38,81800.0,81521.73,81590.68,172.3644,1744295999999999,14073900.0300331,26548,100.28468,8189526.8712009,0,2025-04-10 14:35:00,34.70000000001164,0.042511287543177914,278.2700000000041,False,189.262819,278.2700000000041,312.82900000000006,False
1744296000000000,81590.68,81841.58,81565.21,81639.99,215.51173,1744296299999999,17610380.112872,25089,133.92337,10945509.2473254,0,2025-04-10 14:40:00,49.310000000012224,0.060435824287789035,276.36999999999534,False,194.9403605,276.36999999999534,319.00250000000017,False
1744296300000000,81640.0,81653.99,81450.01,81528.99,132.12461,1744296599999999,10772820.0135696,27059,64.98769,5298867.3060526,0,2025-04-10 14:45:00,111.00999999999476,0.1359750122488912,203.98000000001048,False,199.016976,203.98000000001048,321.4445000000007,False
1744296600000000,81528.99,81555.88,81373.18,81470.74,204.05334,1744296899999999,16622752.9342941,27920,92.98192,7574334.9563086,0,2025-04-10 14:50:00,58.25,0.07144697855327288,182.70000000001164,False,207.3083515,182.70000000001164,324.60750000000115,False
1744296900000000,81470.74,81537.91,81221.69,81272.19,130.1715,1744297199999999,10586659.8858918,22502,46.72245,3799226.7112238,0,2025-04-10 14:55:00,198.5500000000029,0.24370712724593258,316.22000000000116,False,210.122844,316.22000000000116,324.0180000000015,False
1744297200000000,81272.19,81353.1,80937.01,80982.01,265.62019,1744297499999999,21541470.6275589,34295,92.35503,7490477.9265982,0,2025-04-10 15:00:00,290.18000000000757,0.35704710307425896,416.09000000001106,False,219.87579850000003,416.09000000001106,337.90800000000235,False
1744297500000000,80982.0,81130.44,80913.04,81078.0,229.56974,1744297799999999,18598831.5124368,28663,98.51187,7980133.4585454,0,2025-04-10 15:05:00,96.0,0.11854486182114544,217.40000000000873,False,229.042031,217.40000000000873,335.059500000003,True
1744297800000000,81078.01,81092.18,80709.0,80718.05,201.40002,1744298099999999,16297424.8456163,23767,90.78373,7350676.9787007,0,2025-04-10 15:10:00,359.95999999999185,0.4439674826750088,383.179999999993,False,225.3119425,383.179999999993,331.384500000003,False
1744298100000000,80718.05,80739.14,80389.15,80574.51,276.72454,1744298399999999,22291124.6932718,38503,116.06744,9349592.0409139,0,2025-04-10 15:15:00,143.54000000000815,0.1778288747064729,349.99000000000524,False,207.4996845,349.99000000000524,318.07000000000335,False
1744298400000000,80574.51,80574.51,80293.22,80376.0,277.22361,1744298699999999,22292537.6689247,23350,116.41666,9361441.728199,0,2025-04-10 15:20:00,198.50999999999476,0.24636823729985421,281.2899999999936,False,206.9106105,281.2899999999936,311.68050000000295,False
1744298700000000,80376.01,80484.0,80216.44,80232.01,307.64083,1744298999999999,24709757.6789204,27491,104.61883,8406671.5073856,0,2025-04-10 15:25:00,144.0,0.17915793530930438,267.5599999999977,False,203.63271650000002,267.5599999999977,301.23500000000274,False
1744299000000000,80232.01,80278.0,79856.69,79929.46,517.26125,1744299299999999,41393270.6680581,44890,137.38483,10991357.9403168,0,2025-04-10 15:30:00,302.54999999998836,0.3770938806094829,421.3099999999977,True,218.11199850000003,421.3099999999977,305.3085000000028,False
1744299300000000,79929.46,79939.99,79210.0,79244.47,452.78819,1744299599999999,36024229.8939285,53936,159.87556,12720303.994217,0,2025-04-10 15:35:00,684.9900000000052,0.8569931537132931,729.9900000000052,True,231.2281355,729.9900000000052,325.80550000000295,False
1744299600000000,79244.47,79542.48,79154.5,79217.4,625.28647,1744299899999999,49595716.5450592,51214,233.24595,18507190.0524335,0,2025-04-10 15:40:00,27.070000000006985,0.03416011237125693,387.9799999999959,False,245.9823585,387.9799999999959,322.5175000000025,False
1744299900000000,79217.39,79254.0,78705.88,78706.17,528.5827,1744300199999999,41770491.8886783,42523,159.85995,12639423.3544717,0,2025-04-10 15:45:00,511.22000000000116,0.6453381006367429,548.1199999999953,True,263.59746099999995,548.1199999999953,337.46550000000207,False
1744300200000000,78706.17,79199.02,78606.06,79199.01,960.48495,1744300499999999,75808411.4476765,53890,632.08544,49914873.2507443,0,2025-04-10 15:50:00,492.8399999999965,0.626177083702582,592.9600000000064,True,301.573447,592.9600000000064,349.5715000000026,False
1744300500000000,79199.02,79226.96,78635.76,78757.0,603.00638,1744300799999999,47539975.6767309,37389,278.33351,21944711.738924,0,2025-04-10 15:55:00,442.0200000000041,0.5581129665493387,591.2000000000116,True,325.44344400000006,591.2000000000116,369.77750000000304,False
1744300800000000,78757.24,78977.43,78464.36,78807.67,410.04491,1744301099999999,32269539.1600696,47608,192.27046,15136232.0316423,0,2025-04-10 16:00:00,50.429999999993015,0.06403220834045609,513.0699999999924,False,339.6170685,513.0699999999924,376.61650000000225,False
1744301100000000,78806.64,79278.55,78574.01,79089.65,291.74484,1744301399999999,23046303.8343139,39655,183.5552,14500324.9885387,0,2025-04-10 16:05:00,283.00999999999476,0.35911948536315563,704.5400000000081,False,346.6624005,704.5400000000081,401.6435000000027,False
1744301400000000,79089.66,79163.0,78824.0,78884.74,193.48424,1744301699999999,15282646.9382748,31283,113.42323,8960611.9175537,0,2025-04-10 16:10:00,204.91999999999825,0.25909834484052435,339.0,False,349.75442200000003,339.0,400.06100000000225,False
1744301700000000,78884.73,78884.73,78689.67,78835.5,129.29444,1744301999999999,10185499.4809802,28915,66.30974,5223743.7486345,0,2025-04-10 16:15:00,49.229999999995925,0.062407515370840376,195.05999999999767,False,347.60092399999996,195.05999999999767,395.9005000000019,False
1744302000000000,78835.49,78900.0,78500.0,78900.0,250.72743,1744302299999999,19731537.878423,35222,117.4514,9242819.8874861,0,2025-04-10 16:20:00,64.50999999999476,0.08182862819777584,400.0,False,349.36170899999996,400.0,402.08200000000215,False
1744302300000000,78900.0,78974.59,78669.14,78853.99,259.40165,1744302599999999,20443671.1351708,34322,142.12884,11202455.5722418,0,2025-04-10 16:25:00,46.00999999999476,0.05831432192648259,305.4499999999971,False,355.725561,305.4499999999971,407.1555000000015,False
1744302600000000,78853.99,79319.99,78834.26,79318.01,229.78241,1744302899999999,18186214.8522554,34555,156.99888,12427313.6938752,0,2025-04-10 16:30:00,464.0199999999895,0.5884546869473434,485.7300000000105,False,357.0120145,485.7300000000105,422.30700000000144,False
1744302900000000,79318.01,79474.94,79182.05,79330.44,169.30404,1744303199999999,13435135.6220999,28777,79.22235,6286565.1050169,0,2025-04-10 16:35:00,12.430000000007567,0.01567109411848276,292.8899999999994,False,358.9686415,292.8899999999994,421.14050000000134,False
1744303200000000,79330.44,79392.84,79107.93,79226.0,222.11562,1744303499999999,17597393.5101205,28806,134.03953,10619810.4253853,0,2025-04-10 16:40:00,104.44000000000233,0.13165186024431771,284.9100000000035,False,356.793413,284.9100000000035,414.581500000001,False
1744303500000000,79226.01,79490.01,79076.04,79442.0,208.36515,1744303799999999,16523821.7362529,25939,94.73219,7510035.1033472,0,2025-04-10 16:45:00,215.99000000000524,0.2726251138988386,413.97000000000116,False,355.73318350000005,413.97000000000116,424.4100000000006,False
1744303800000000,79442.01,79688.0,79330.61,79420.15,244.95188,1744304099999999,19475116.5623129,33956,112.77113,8965611.2459816,0,2025-04-10 16:50:00,21.860000000000582,0.027516927127096334,357.3899999999994,False,357.9107765,357.3899999999994,423.1205000000009,False
1744304100000000,79420.16,79524.0,79331.99,79453.82,144.3334,1744304399999999,11460431.6245027,21780,88.8948,7057947.6218682,0,2025-04-10 16:55:00,33.66000000000349,0.04238218608474661,192.00999999999476,False,351.2912195,192.00999999999476,415.2215000000004,False
1744304400000000,79453.83,79672.46,79223.99,79234.0,367.19013,1744304699999999,29167071.0978125,39218,145.14039,11530087.1407832,0,2025-04-10 17:00:00,219.83000000000175,0.27667640439737357,448.47000000000116,False,355.78954550000003,448.47000000000116,423.58050000000077,False
1744304700000000,79234.0,79234.0,78715.64,78834.0,297.52325,1744304999999999,23495776.4668435,38113,109.59017,8653051.2037861,0,2025-04-10 17:05:00,400.0,0.5048337834767902,518.3600000000006,False,355.28366650000004,518.3600000000006,436.1205000000009,False
1744305000000000,78833.99,78914.0,78636.36,78794.34,164.80319,1744305299999999,12980163.7533094,26775,73.67187,5802982.1569945,0,2025-04-10 17:10:00,39.65000000000873,0.05029556413421258,277.6399999999994,False,337.6607635,277.6399999999994,428.937000000001,False
1744305300000000,78794.33,79011.23,78616.0,78930.0,183.58782,1744305599999999,14472608.81476,26285,67.40897,5314551.3110476,0,2025-04-10 17:15:00,135.66999999999825,0.17218244003089847,395.2299999999959,False,324.200745,395.2299999999959,412.1990000000005,False
1744305600000000,78929.99,79102.66,78735.99,79052.82,131.60639,1744305899999999,10384931.9606486,26347,64.9176,5124205.0059938,0,2025-04-10 17:20:00,122.83000000000175,0.15561892254135817,366.66999999999825,False,299.516741,366.66999999999825,411.13350000000065,False
1744305900000000,79052.82,79270.12,79025.32,79182.0,105.66721,1744306199999999,8366107.7593099,22597,54.23931,4293989.0492209,0,2025-04-10 17:25:00,129.17999999999302,0.1634097303549614,244.79999999998836,False,278.3709665,244.79999999998836,395.9675000000003,False
1744306200000000,79182.0,79347.83,79055.25,79143.14,111.51371,1744306499999999,8833530.5757784,21640,45.85345,3633170.3675657,0,2025-04-10 17:30:00,38.86000000000058,0.04907681038619962,292.58000000000175,False,235.92240450000003,292.58000000000175,380.9485000000001,False
1744306500000000,79143.13,79441.39,79119.9,79250.95,126.01432,1744306799999999,9991655.5262272,25460,60.07456,4764414.9290655,0,2025-04-10 17:35:00,107.81999999999243,0.13623418735143836,321.49000000000524,False,212.07280149999997,321.49000000000524,367.46299999999974,False
1744306800000000,79250.95,79390.69,79144.41,79390.01,103.00353,1744307099999999,8163303.3718909,24225,56.75165,4498281.8749377,0,2025-04-10 17:40:00,139.05999999999767,0.175467928144707,246.27999999999884,False,196.7207325,246.27999999999884,354.12350000000004,False
1744307100000000,79390.0,79464.33,79218.86,79229.99,109.73943,1744307399999999,8708203.1129801,20657,44.57165,3536657.2028901,0,2025-04-10 17:45:00,160.00999999999476,0.2015493135155495,245.47000000000116,False,187.62046200000003,245.47000000000116,331.16999999999973,False
1744307400000000,79229.99,79387.84,79092.79,79316.69,93.39796,1744307699999999,7399239.5053001,23081,43.31088,3431927.5883222,0,2025-04-10 17:50:00,86.69999999999709,0.10942826068764755,295.0500000000029,False,182.616148,295.0500000000029,328.97249999999985,False
1744307700000000,79316.69,79446.22,79302.35,79328.01,81.72132,1744307999999999,6486883.4162171,19507,42.72953,3391612.2644143,0,2025-04-10 17:55:00,11.319999999992433,0.014271901664066456,143.86999999999534,False,180.237492,143.86999999999534,326.4129999999997,False
1744308000000000,79328.01,79613.0,79264.0,79542.77,147.47325,1744308299999999,11723974.7568627,22972,87.96749,6993473.0682968,0,2025-04-10 18:00:00,214.7600000000093,0.2707240481640839,349.0,False,175.074783,349.0,323.8629999999997,False
